SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;CENSUS_COD;STATE;DISTRICT;SUB_DIST;TOWN_VILL;WARD;EB;LEVEL;NAME_1;TRU;No_HH;TOT_P;TOT_M;TOT_F;P_06;M_06;F_06;P_SC;M_SC;F_SC;P_ST;M_ST;F_ST;P_LIT;M_LIT;F_LIT;P_ILL;M_ILL;F_ILL;TOT_WORK_P;TOT_WORK_M;TOT_WORK_F;MAINWORK_P;MAINWORK_M;MAINWORK_F;MAIN_CL_P;MAIN_CL_M;MAIN_CL_F;MAIN_AL_P;MAIN_AL_M;MAIN_AL_F;MAIN_HH_P;MAIN_HH_M;MAIN_HH_F;MAIN_OT_P;MAIN_OT_M;MAIN_OT_F;MARGWORK_P;MARGWORK_M;MARGWORK_F;MARG_CL_P;MARG_CL_M;MARG_CL_F;MARG_AL_P;MARG_AL_M;MARG_AL_F;MARG_HH_P;MARG_HH_M;MARG_HH_F;MARG_OT_P;MARG_OT_M;MARG_OT_F;NON_WORK_P;NON_WORK_M;NON_WORK_F;ST_CODE;DIST_CODE;THSIL_CODE;BLOCK_CODE;V_CT_CODE;VILL_NAME;AREA;T_HH;T_P;T_M;T_F;SC_P;SC_M;SC_F;ST_P;ST_M;ST_F;EDU_FAC;P_SCH;RANG_P_SCH;M_SCH;RANG_M_SCH;S_SCH;S_S_SCH;COLLEGE;RANG_COLL;IND_SCH;TR_SCH;ADLT_LT_CT;OTH_SCH;MEDI_FAC;ALL_HOSP;RANG_ALL;AYU_HOSP;UN_HOSP;HOM_HOSP;ALL_DISP;AYU_DISP;UN_DISP;HOM_DISP;MCW_CNTR;RANG_MCW;M_HOME;CWC;H_CNTR;PH_CNTR;RANG_PHC;PHS_CNT;FWC_CNTR;TB_CLN;N_HOME;RMP;SMP;CHW;OTH_CNTR;DRNK_WAT_F;RANG_WAT_F;TAP;WELL;TANK;TUBEWELL;HANDPUMP;RIVER;CANAL;LAKE;SPRING;OTHER;SOU_SUMM;RANG_SS;SS_CODE;P_T_FAC;POST_OFF;RANG_PO;TELE_OFF;POST_TELE;PHONE;RANG_PHONE;COMM_FAC;BS_FAC;RANG_BS;RS_FAC;RANG_RS;NW_FAC;RANG_NW;BANK_FAC;COMM_BANK;RANG_COMM;COOP_BANK;RANG_COOP;CRSOC_FAC;AC_SOC;RANG_ACS;NAC_SOC;RANG_NAC;OTHER_SOC;RANG_OTH;RC_FAC;C_V_HALL;RANG_CV;SP_CL_FAC;RANG_SPCL;ST_AU_FAC;RANG_STAU;APP_PR;APP_MR;APP_FP;APP_NAVRIV;APP_NAVCAN;APP_NW;NEAR_TOWN;DIST_TOWN;POWER_SUPL;POWER_DOM;POWER_AGR;POWER_OTH;POWER_ALL;PAP_MAG;NEWS_PAP;MAGAZINE;A_INCEXP;TOT_INC;TOT_EXP;MAN_COMM1;MAN_COMM2;MAN_COMM3;LAND_FORES;CANAL_GOVT;CANAL_PVT;WELL_WO_EL;WELL_W_EL;TW_WO_EL;TW_W_EL;TANK_IRR;RIVER_IRR;LAKE_IRR;W_FALL;OTH_IRR;TOT_IRR;UN_IRR;CULT_WASTE;AREA_NA_CU
35;01;0003;00000000;3501000300000000;Rangat;627223;3501000000000000.0;35;1;3;0;0;0;TEHSIL;Rangat;Total;8935;38824;20692;18132;4874;2464;2410;0;0;0;207;113;94;27107;15492;11615;11717;5200;6517;13655;10881;2774;10660;9191;1469;2112;1786;326;345;324;21;97;80;17;8106;7001;1105;2995;1690;1305;1164;499;665;312;226;86;42;16;26;1477;949;528;25169;9811;15358;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0.0
35;01;0003;00000000;3501000300000000;Rangat;627224;3501000000000000.0;35;1;3;0;0;0;TEHSIL;Rangat;Total;8935;38824;20692;18132;4874;2464;2410;0;0;0;207;113;94;27107;15492;11615;11717;5200;6517;13655;10881;2774;10660;9191;1469;2112;1786;326;345;324;21;97;80;17;8106;7001;1105;2995;1690;1305;1164;499;665;312;226;86;42;16;26;1477;949;528;25169;9811;15358;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0.0
35;01;0003;00000000;3501000300000000;Rangat;627225;3501000000000000.0;35;1;3;0;0;0;TEHSIL;Rangat;Total;8935;38824;20692;18132;4874;2464;2410;0;0;0;207;113;94;27107;15492;11615;11717;5200;6517;13655;10881;2774;10660;9191;1469;2112;1786;326;345;324;21;97;80;17;8106;7001;1105;2995;1690;1305;1164;499;665;312;226;86;42;16;26;1477;949;528;25169;9811;15358;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0.0
35;01;0003;00000000;3501000300000000;Rangat;627226;3501000000000000.0;35;1;3;0;0;0;TEHSIL;Rangat;Total;8935;38824;20692;18132;4874;2464;2410;0;0;0;207;113;94;27107;15492;11615;11717;5200;6517;13655;10881;2774;10660;9191;1469;2112;1786;326;345;324;21;97;80;17;8106;7001;1105;2995;1690;1305;1164;499;665;312;226;86;42;16;26;1477;949;528;25169;9811;15358;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0.0
35;01;0003;00000000;3501000300000000;Rangat;627227;3501000000000000.0;35;1;3;0;0;0;TEHSIL;Rangat;Total;8935;38824;20692;18132;4874;2464;2410;0;0;0;207;113;94;27107;15492;11615;11717;5200;6517;13655;10881;2774;10660;9191;1469;2112;1786;326;345;324;21;97;80;17;8106;7001;1105;2995;1690;1305;1164;499;665;312;226;86;42;16;26;1477;949;528;25169;9811;15358;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0.0
35;01;0004;00000000;3501000400000000;Ferrargunj;627228;3501000000000000.0;35;1;4;0;0;0;TEHSIL;Ferrargunj;Total;9992;48626;25900;22726;5665;2877;2788;0;0;0;208;127;81;35432;20014;15418;13194;5886;7308;16262;13686;2576;12950;11380;1570;1226;1080;146;618;567;51;158;119;39;10948;9614;1334;3312;2306;1006;344;198;146;1104;644;460;61;28;33;1803;1436;367;32364;12214;20150;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0.0
35;01;0003;00000000;3501000300000000;Rangat;627229;3501000000000000.0;35;1;3;0;0;0;TEHSIL;Rangat;Total;8935;38824;20692;18132;4874;2464;2410;0;0;0;207;113;94;27107;15492;11615;11717;5200;6517;13655;10881;2774;10660;9191;1469;2112;1786;326;345;324;21;97;80;17;8106;7001;1105;2995;1690;1305;1164;499;665;312;226;86;42;16;26;1477;949;528;25169;9811;15358;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0.0
35;01;0003;00000000;3501000300000000;Rangat;627230;3501000000000000.0;35;1;3;0;0;0;TEHSIL;Rangat;Total;8935;38824;20692;18132;4874;2464;2410;0;0;0;207;113;94;27107;15492;11615;11717;5200;6517;13655;10881;2774;10660;9191;1469;2112;1786;326;345;324;21;97;80;17;8106;7001;1105;2995;1690;1305;1164;499;665;312;226;86;42;16;26;1477;949;528;25169;9811;15358;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0.0
35;01;0003;00000000;3501000300000000;Rangat;627231;3501000000000000.0;35;1;3;0;0;0;TEHSIL;Rangat;Total;8935;38824;20692;18132;4874;2464;2410;0;0;0;207;113;94;27107;15492;11615;11717;5200;6517;13655;10881;2774;10660;9191;1469;2112;1786;326;345;324;21;97;80;17;8106;7001;1105;2995;1690;1305;1164;499;665;312;226;86;42;16;26;1477;949;528;25169;9811;15358;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0.0
35;01;0003;00000000;3501000300000000;Rangat;627232;3501000000000000.0;35;1;3;0;0;0;TEHSIL;Rangat;Total;8935;38824;20692;18132;4874;2464;2410;0;0;0;207;113;94;27107;15492;11615;11717;5200;6517;13655;10881;2774;10660;9191;1469;2112;1786;326;345;324;21;97;80;17;8106;7001;1105;2995;1690;1305;1164;499;665;312;226;86;42;16;26;1477;949;528;25169;9811;15358;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0.0
35;01;0003;00000000;3501000300000000;Rangat;627233;3501000000000000.0;35;1;3;0;0;0;TEHSIL;Rangat;Total;8935;38824;20692;18132;4874;2464;2410;0;0;0;207;113;94;27107;15492;11615;11717;5200;6517;13655;10881;2774;10660;9191;1469;2112;1786;326;345;324;21;97;80;17;8106;7001;1105;2995;1690;1305;1164;499;665;312;226;86;42;16;26;1477;949;528;25169;9811;15358;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0.0
35;01;0003;00000000;3501000300000000;Rangat;627234;3501000000000000.0;35;1;3;0;0;0;TEHSIL;Rangat;Total;8935;38824;20692;18132;4874;2464;2410;0;0;0;207;113;94;27107;15492;11615;11717;5200;6517;13655;10881;2774;10660;9191;1469;2112;1786;326;345;324;21;97;80;17;8106;7001;1105;2995;1690;1305;1164;499;665;312;226;86;42;16;26;1477;949;528;25169;9811;15358;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0.0
